,clip_name,frame_nr,person_id,nose_x,nose_y,neck_x,neck_y,rshoulder_x,rshoulder_y,relbow_x,relbow_y,rwrist_x,rwrist_y,lshoulder_x,lshoulder_y,lelbow_x,lelbow_y,lwrist_x,lwrist_y,midhip_x,midhip_y,rhip_x,rhip_y,rknee_x,rknee_y,rankle_x,rankle_y,lhip_x,lhip_y,lknee_x,lknee_y,lankle_x,lankle_y,reye_x,reye_y,leye_x,leye_y,rear_x,rear_y,lear_x,lear_y,lbigtoe_x,lbigtoe_y,lsmalltoe_x,lsmalltoe_y,lheal_x,lheal_y,rbigtoe_x,rbigtoe_y,rsmalltoe_x,rsmalltoe_y,rheal_x,rheal_y,nose_v,neck_v,rshoulder_v,relbow_v,rwrist_v,lshoulder_v,lelbow_v,lwrist_v,midhip_v,rhip_v,rknee_v,rankle_v,lhip_v,lknee_v,lankle_v,reye_v,leye_v,rear_v,lear_v,lbigtoe_v,lsmalltoe_v,lheal_v,rbigtoe_v,rsmalltoe_v,rheal_v,label,status,figure_id
0,output,24,0,0.41236606434864603,0.38808465506858075,0.1602181391365066,0.7001325430218112,0.09749980055143254,0.5308081806565921,0.15501774544291813,0.33140010719289276,0.054100115798316875,0.9063878599706987,0.5446462074017573,0.8080783427549652,0.6139496301058559,0.5517761797526352,0.4820807744314998,0.7010735001450981,0.1997715639795422,0.3122128558076485,0.15434083634734375,0.31563781595947327,0.24142707653853973,0.3250516326854823,0.2738665426446707,0.3068343578119912,0.4351070779031664,0.32679892196762567,0.3926444013149186,0.4012500702195793,0.4461376424759898,0.3679556701782154,0.3546916801291089,0.41314172395183085,0.44382479949068276,0.4588174097661323,0.11810807146846541,0.4997041872341947,0.43957414891777896,0.5965407002277044,0.39393989558785003,0.42496966374396233,0.4532902370491816,0.4085536538530835,0.47052054229761403,0.4023028451823585,0.33055066987169124,0.3456490736757139,0.31640367748538306,0.35627971873841824,0.27570433292272806,0.3034696870956618,0.941943,0.941762,0.8765959999999999,0.8978539999999999,0.916523,0.892189,0.947706,0.8771,0.7974669999999999,0.768153,0.833174,0.86638,0.7779539999999999,0.8374809999999999,0.869988,0.908467,0.918306,0.8865259999999999,0.907138,0.8200949999999999,0.844707,0.641797,0.863823,0.8524149999999999,0.593951,basic,S,0
1,output,25,0,0.4151104175326405,0.3876241074250441,0.16061180358040966,0.7001400931055494,0.09646220861814808,0.5457374316190775,0.15753039892226814,0.3193541132979709,0.055412591479851614,0.8808295828849239,0.544665023789958,0.8078376259446317,0.613963649026935,0.5530722980878043,0.47916808164201,0.6823661463082442,0.20519738497735257,0.2924040550455752,0.15451003150993345,0.2976220645893913,0.2320575758092207,0.303447977047395,0.2746366912473016,0.2853704773794177,0.43787743760519005,0.3071406447846322,0.3960871324558977,0.3961283828319988,0.44554713644171884,0.36799074826301775,0.35470269457041814,0.3998022284678898,0.44461158188990546,0.4453743594281435,0.11809532776154955,0.4996666037277793,0.4395563326722565,0.5962288456943384,0.39450977244228635,0.4183445765797284,0.4511208298926573,0.40838191385235345,0.46996119392719204,0.40224422614059047,0.3305870631282744,0.3313968578936173,0.3171223709603659,0.339908991528399,0.27509475394890215,0.2793598586369617,0.937761,0.938204,0.873286,0.901832,0.8985879999999999,0.8945059999999999,0.961716,0.878099,0.808592,0.783697,0.8430019999999999,0.89441,0.7962009999999999,0.836959,0.8683400000000001,0.903545,0.917503,0.883506,0.901316,0.7910900000000001,0.820534,0.637748,0.890938,0.8579600000000001,0.6176729999999999,basic,,0
2,output,26,0,0.4181245594169286,0.3871670002053303,0.1602507260613575,0.6924572320299532,0.09354946837450086,0.5624218789292308,0.1602925761576826,0.3156135509131403,0.05860899715797539,0.8564708625994661,0.545513876385834,0.8076873712332574,0.6139695423313378,0.5617108844619001,0.47545010850712793,0.6643854149430493,0.2079966944927982,0.2670961234524967,0.15467870655213362,0.2747236078045313,0.2225630572182691,0.2777727332952802,0.27301835592385887,0.26380801018679645,0.44135845960604086,0.28191872978604676,0.39820153592756596,0.38445678073201106,0.4440117719325312,0.36799327585788116,0.3547277273915761,0.39081858171889977,0.4449182166338803,0.436280705061254,0.1180770361477442,0.4998399554033039,0.4405547329736686,0.5903149428565767,0.39321544619868953,0.41219566684592734,0.44912070261342407,0.4081882509803162,0.46846412132533843,0.4021568398686333,0.33057476075665565,0.3161365894828035,0.316756041226675,0.32159140460291513,0.27336892187658957,0.25624102635951307,0.939052,0.938279,0.871964,0.911957,0.8905909999999999,0.892822,0.95989,0.8741669999999999,0.814438,0.788025,0.821365,0.8864029999999999,0.8037679999999999,0.836553,0.868433,0.899887,0.919823,0.8844500000000001,0.8965559999999999,0.777196,0.8152809999999999,0.645791,0.8760859999999999,0.827878,0.614055,basic,,0
3,output,27,0,0.42196975161992495,0.38650815904328617,0.15908438142615225,0.6978378382600231,0.08954513323291899,0.5772929555508644,0.16378305829546494,0.30860089063280066,0.06457506979297148,0.8499164558105996,0.544940237502924,0.80772010253402,0.6133130639378881,0.5808959962601082,0.4730638364365891,0.655572901395105,0.20802159938172599,0.2517650229894745,0.1547081973781976,0.26081140024904076,0.21710981789691997,0.2547828287490284,0.2718025020479123,0.25254227785336203,0.44250472378807276,0.2665107262957706,0.39886725503678805,0.37030650232709844,0.4419178242993394,0.3679535741239385,0.3547815579701931,0.38608194386071726,0.4447489735382444,0.43149280876127843,0.11807231218742173,0.5004858882025554,0.43978573409716243,0.5942851853985588,0.391854263514646,0.4053598870614895,0.4468979493792808,0.4079515230020362,0.46721711370176494,0.40208959582248155,0.33053999975576587,0.30523890657102004,0.31571724019368214,0.31345931820145306,0.27096394055376266,0.24198975534547687,0.937533,0.938448,0.8733719999999999,0.904112,0.884154,0.891254,0.960743,0.8741129999999999,0.818643,0.790688,0.817118,0.892257,0.8062239999999999,0.830807,0.872398,0.9006959999999999,0.91731,0.878671,0.8939779999999999,0.780779,0.820043,0.656258,0.869616,0.818054,0.647536,basic,,0
4,output,28,0,0.42325474626224935,0.3864330952507915,0.15861562313807362,0.712734413828422,0.08662672727180862,0.5875543530283244,0.16500608805388253,0.328862805203514,0.07373186285061921,0.8715316637808804,0.5441417633829018,0.8080286014868766,0.6144455159543358,0.5851108070706059,0.47402381336148725,0.6625339673058855,0.2053820535649693,0.26562710228567166,0.15626278520931566,0.2732503689696738,0.21636622395869828,0.2537033932203412,0.2719291449171677,0.254998041434785,0.44138077547060417,0.2802329224878277,0.3991438167318659,0.37458196143139366,0.4395871806271495,0.36789118568488566,0.3559839744885507,0.38619379033039086,0.4450562969621613,0.4315375073089703,0.11970477005738567,0.5013139841214177,0.4377738449298164,0.6053342047378844,0.3928371670701339,0.40531629548489645,0.4469095953539719,0.4078897226229841,0.46436703640294535,0.4004568360106224,0.3304885837014069,0.3028173612783271,0.3144763413166997,0.31374799839432505,0.26920625291730843,0.24287999486161543,0.936354,0.939097,0.876174,0.903999,0.873223,0.891681,0.958193,0.8772669999999999,0.8170069999999999,0.791331,0.8269949999999999,0.890697,0.805543,0.835521,0.8695529999999999,0.903101,0.918523,0.880324,0.897231,0.781107,0.825642,0.6502129999999999,0.8544379999999999,0.809662,0.652473,basic,,0
5,output,29,0,0.42196195384701113,0.3867442972238424,0.15479395811685767,0.7333648874764164,0.08146653472520775,0.589627769973558,0.16480336174842822,0.37069701426340473,0.08568313125265074,0.8936373225986987,0.5421440947471347,0.8084708606373364,0.615286963742784,0.5968231575895699,0.48147123465166175,0.6940060624379808,0.20000278376141653,0.30460560896544747,0.15506567612165711,0.30853662201666554,0.2208933179346063,0.283084636159898,0.27107631237017965,0.2718745645281076,0.4379503908848102,0.318967915069419,0.39740914663439675,0.3970948677602106,0.4374308517759334,0.36599012610478965,0.35512000171224456,0.39089780630158627,0.44307424165638554,0.43627812921274345,0.1185015334194918,0.5019505660004133,0.43600941512615116,0.6262039029983183,0.3965890438487423,0.41204778847671736,0.44990140868457584,0.4079862613203651,0.46070951538319466,0.40147174595757135,0.33044617528032155,0.3141814111798487,0.3134315506844561,0.3258748546626949,0.2662265630864038,0.26366777757217186,0.938909,0.940068,0.878568,0.9004669999999999,0.884301,0.892667,0.959229,0.8792169999999999,0.8176009999999999,0.7903500000000001,0.841912,0.900215,0.803802,0.838482,0.8742300000000001,0.903295,0.920501,0.879427,0.8869539999999999,0.80139,0.8379949999999999,0.650401,0.886698,0.8390839999999999,0.676142,basic,,0
6,output,30,0,0.4191159803712606,0.3871629342499037,0.15466057788028267,0.7639651165303348,0.07547613592148018,0.6024289062041902,0.16160948272967363,0.41158695739100776,0.09953796962471341,0.909165050587686,0.5383759001238201,0.8091120848601474,0.6157882071407206,0.6035110621232382,0.4874044521615715,0.7306725212228075,0.19777153846948856,0.35043364267019067,0.15359129085454656,0.3499396083763644,0.2286580307729201,0.3302947129009188,0.2686630703071396,0.3034334281614205,0.43624512377813507,0.36458780511408473,0.3924942018286273,0.4277291700578689,0.4357998270250194,0.3692609571545544,0.3538974788319335,0.399869125885907,0.44033649785074835,0.45000315920243883,0.11684655434334011,0.5024290813619967,0.43227142179957845,0.6392891378856047,0.39768402290784444,0.4204869966175666,0.45138337774790815,0.4081894219348668,0.45620930467189735,0.4045904339198389,0.3303666179287205,0.33213387750423384,0.3101811558676042,0.347669900012634,0.26188888762161905,0.3003072924380638,0.936915,0.942099,0.882419,0.902562,0.895519,0.8903700000000001,0.955191,0.8882749999999999,0.8082889999999999,0.7810779999999999,0.8533569999999999,0.903628,0.7934289999999999,0.842537,0.870729,0.904667,0.919548,0.882516,0.891107,0.806265,0.839534,0.618008,0.896199,0.867582,0.656659,basic,,0
7,output,31,0,0.4152774465405694,0.3875768797889337,0.15086435533194092,0.7796127952570904,0.07169893990342814,0.6033068520334489,0.15723968463905968,0.44276222363988527,0.11369808898751381,0.9060043673480245,0.5326155032315293,0.817215787930035,0.6159329279454243,0.5938922823865425,0.49462676348612544,0.7683657318857374,0.19404283436070255,0.39817313056909465,0.14814521428387903,0.39303758089106816,0.2352680200221079,0.374744850703203,0.2676207586216605,0.34148133254681273,0.43498728027328765,0.4125010066793889,0.38573947500274974,0.44703383511735906,0.4351792966392907,0.3736216747794242,0.3497380653208935,0.41311646829738874,0.43881737320168185,0.4602151863846099,0.1127961428754103,0.5025517222776681,0.42851115816610175,0.6491126501307578,0.39919188978881065,0.4280093437333554,0.45136965302934706,0.4103750736562943,0.45386241543591077,0.41051069890476355,0.3303089146672441,0.3506746281268498,0.3084597450429202,0.3721497701040738,0.25957753890339424,0.3402811141737692,0.939613,0.939026,0.8857339999999999,0.8869800000000001,0.897494,0.886023,0.948416,0.908028,0.803489,0.774662,0.849912,0.8875909999999999,0.795855,0.852642,0.8696929999999999,0.910323,0.921106,0.882648,0.894497,0.854893,0.880108,0.681634,0.893413,0.8829469999999999,0.654706,basic,,0
8,output,32,0,0.41034914724053834,0.3877019861097578,0.1422055365288124,0.7874328595785957,0.06752019254047528,0.5989841044987317,0.14955321903813037,0.4768361368444569,0.13143281272759902,0.8686461610374547,0.5241912551536301,0.8190033808598671,0.6157108351973141,0.5790483513878599,0.5016538331590574,0.804964419514271,0.191635579003289,0.4071352584813472,0.14195978658004127,0.40093113567930855,0.23635790077243654,0.40431422562902575,0.2678723389303089,0.37511396742347236,0.43096941316799076,0.42160319304038735,0.37705747041336557,0.4655856983707018,0.4351134166486037,0.37572025665074876,0.3437757680038237,0.416290562868217,0.43295495076524804,0.4546583235438465,0.10348966639172515,0.5075334250442824,0.42298546342834065,0.6407056110204961,0.39846260740395506,0.43061447019357846,0.4502897831567098,0.4131488698271941,0.4532187618137174,0.4157046558858237,0.3302051455228495,0.3684705609958697,0.3077709119115192,0.39133178970649807,0.2587755466336588,0.3732904648950491,0.942896,0.93377,0.883296,0.881026,0.897148,0.882045,0.94802,0.905284,0.804286,0.773288,0.847954,0.8706849999999999,0.792593,0.845198,0.8678089999999999,0.91042,0.910611,0.8773209999999999,0.892635,0.8530139999999999,0.874655,0.689006,0.871294,0.885705,0.659422,basic,,0
9,output,33,0,0.40641055979392765,0.38760315211630547,0.13238808293074347,0.7661364164751151,0.06184344989721806,0.5854433892973605,0.14053919684298305,0.5110626586845491,0.14708966173332938,0.8182246660897916,0.5150928035253729,0.7972092313608122,0.615160146082515,0.5258044626776963,0.5068854446384151,0.83317934988978,0.19086371365131452,0.3796440892023928,0.13392860765124118,0.37585378810215975,0.2312772906664559,0.4142093652806062,0.2693786745581411,0.3968202383316104,0.4242445937605476,0.3943097179696043,0.3708517709079951,0.45361429310113843,0.434897794612389,0.3752535763309607,0.3383633115969171,0.41186405843333734,0.42628601524926535,0.4378837919581098,0.09129987128855974,0.5031972954261419,0.4171529908970379,0.6165974233751118,0.400307534070884,0.42776557903160406,0.4520753990956564,0.41063600136195005,0.4535728024053093,0.42064559552272296,0.3302231305624401,0.37676670733112955,0.3086376507494481,0.4025524078544019,0.2586058019847324,0.3970806320603096,0.946109,0.928618,0.882157,0.88021,0.920168,0.881662,0.953093,0.901267,0.804268,0.774297,0.850676,0.870319,0.787949,0.850787,0.868854,0.919623,0.910692,0.879442,0.90405,0.852158,0.8705269999999999,0.6814979999999999,0.857123,0.879327,0.661033,basic,,0
